('ladrón n', 0.01566713146512808)
('lamark v', 0.01566713146512808)
('lamentar v', 0.01566713146512808)
('larry v', 0.01566713146512808)
('lastimado n', 0.01566713146512808)
('lealtad v', 0.01566713146512808)
('legislador a', 0.01566713146512808)
('legítimamente r', 0.01566713146512808)
('lentas n', 0.01566713146512808)
('lentes v', 0.01566713146512808)
('lesionar v', 0.01566713146512808)
('levar v', 0.01566713146512808)
('levín v', 0.01566713146512808)
('leyenda n', 0.01566713146512808)
('liberal a', 0.01566713146512808)
('liberalismo n', 0.01566713146512808)
('licitación n', 0.01566713146512808)
('liebnow v', 0.01566713146512808)
('limitamos n', 0.01566713146512808)
('limitara n', 0.01566713146512808)
('lineamiento n', 0.01566713146512808)
('litigante v', 0.01566713146512808)
('llaca v', 0.01566713146512808)
('loo n', 0.01566713146512808)
('luego v', 0.01566713146512808)
('lxxiii v', 0.01566713146512808)
('lúcidos n', 0.01566713146512808)
('m n', 0.01566713146512808)
('mafia n', 0.01566713146512808)
('maldita n', 0.01566713146512808)
('maldonado v', 0.01566713146512808)
('malpica n', 0.01566713146512808)
('manejable v', 0.01566713146512808)
('manejando n', 0.01566713146512808)
('manera v', 0.01566713146512808)
('maniatadas n', 0.01566713146512808)
('manipular v', 0.01566713146512808)
('manta n', 0.01566713146512808)
('mantenimiento n', 0.01566713146512808)
('manufacturadas n', 0.01566713146512808)
('mapa n', 0.01566713146512808)
('marcadamente v', 0.01566713146512808)
('mari v', 0.01566713146512808)
('maricarmen v', 0.01566713146512808)
('martin v', 0.01566713146512808)
('matt v', 0.01566713146512808)
('mayoreo n', 0.01566713146512808)
('mediana n', 0.01566713146512808)
('medina v', 0.01566713146512808)
('medía n', 0.01566713146512808)
('mejorando n', 0.01566713146512808)
('memoria v', 0.01566713146512808)
('mentira n', 0.01566713146512808)
('merma n', 0.01566713146512808)
('metálico a', 0.01566713146512808)
('mezclar v', 0.01566713146512808)
('mgr v', 0.01566713146512808)
('micro n', 0.01566713146512808)
('migratoria n', 0.01566713146512808)
('milagroso n', 0.01566713146512808)
('milllones v', 0.01566713146512808)
('minaba n', 0.01566713146512808)
('minken v', 0.01566713146512808)
('minoría n', 0.01566713146512808)
('minuciosamente v', 0.01566713146512808)
('minuta n', 0.01566713146512808)
('mmr v', 0.01566713146512808)
('modernidad v', 0.01566713146512808)
('molestia n', 0.01566713146512808)
('molesto n', 0.01566713146512808)
('molinar v', 0.01566713146512808)
('monitoreo n', 0.01566713146512808)
('monseñor n', 0.01566713146512808)
('monstruo n', 0.01566713146512808)
('morbosamente v', 0.01566713146512808)
('morirnos n', 0.01566713146512808)
('moroso n', 0.01566713146512808)
('mortal a', 0.01566713146512808)
('moscoso v', 0.01566713146512808)
('motor v', 0.01566713146512808)
('muerte v', 0.01566713146512808)
('muestra n', 0.01566713146512808)
('multilateral a', 0.01566713146512808)
('multimedia n', 0.01566713146512808)
('multiplicar v', 0.01566713146512808)
('multitud n', 0.01566713146512808)
('muralla n', 0.01566713146512808)
('muro n', 0.01566713146512808)
('mutación n', 0.01566713146512808)
('máxima n', 0.01566713146512808)
('mérito n', 0.01566713146512808)
('méxico v', 0.01566713146512808)
('méxicoestadunidense v', 0.01566713146512808)
('nacido a', 0.01566713146512808)
('nacionalcocopaconai v', 0.01566713146512808)
('nader v', 0.01566713146512808)
('narcotráfico n', 0.01566713146512808)
('natalia n', 0.01566713146512808)
('necrosis n', 0.01566713146512808)
('negociaciones v', 0.01566713146512808)
('neoliberales v', 0.01566713146512808)
('nepotismo n', 0.01566713146512808)
('nerviosimo n', 0.01566713146512808)
('netas n', 0.01566713146512808)
('network v', 0.01566713146512808)
('nihilismo n', 0.01566713146512808)
('nominación v', 0.01566713146512808)
('norberto v', 0.01566713146512808)
('nuca n', 0.01566713146512808)
('nuncio n', 0.01566713146512808)
('oaxaqueño n', 0.01566713146512808)
('obedezca n', 0.01566713146512808)
('obscurecer v', 0.01566713146512808)
('observador n', 0.01566713146512808)
('obtenida n', 0.01566713146512808)
('obtenidos a', 0.01566713146512808)
('ocasionado n', 0.01566713146512808)
('occidental v', 0.01566713146512808)
('ochenta d', 0.01566713146512808)
('ochenta n', 0.01566713146512808)
('ochotorena n', 0.01566713146512808)
('octavio n', 0.01566713146512808)
('oculista n', 0.01566713146512808)
('odilón v', 0.01566713146512808)
('oficialmente r', 0.01566713146512808)
('oh v', 0.01566713146512808)
('olmo n', 0.01566713146512808)
('olor n', 0.01566713146512808)
('olvida n', 0.01566713146512808)
('oral v', 0.01566713146512808)
('ordenar v', 0.01566713146512808)
('organizada n', 0.01566713146512808)
('orientalista n', 0.01566713146512808)
('originado a', 0.01566713146512808)
('originalmente v', 0.01566713146512808)
('osar v', 0.01566713146512808)
('oscurecido n', 0.01566713146512808)
('ostentar v', 0.01566713146512808)
('otorgados a', 0.01566713146512808)
('otr v', 0.01566713146512808)
('otraso n', 0.01566713146512808)
('pactar v', 0.01566713146512808)
('padeciendo n', 0.01566713146512808)
('padecimiento n', 0.01566713146512808)
('padierna n', 0.01566713146512808)
('pantalón v', 0.01566713146512808)
('paquete v', 0.01566713146512808)
('paraguay v', 0.01566713146512808)
('participantes v', 0.01566713146512808)
('partidario a', 0.01566713146512808)
('pasaría n', 0.01566713146512808)
('pasividad v', 0.01566713146512808)
('patrimonioseacional v', 0.01566713146512808)
('patriotas n', 0.01566713146512808)
('patrona n', 0.01566713146512808)
('pavaos n', 0.01566713146512808)
('pcus v', 0.01566713146512808)
('pendleton v', 0.01566713146512808)
('penetración n', 0.01566713146512808)
('peninsulares v', 0.01566713146512808)
('pensador v', 0.01566713146512808)
('pequeña n', 0.01566713146512808)
('periodistas v', 0.01566713146512808)
('perla n', 0.01566713146512808)
('persistido n', 0.01566713146512808)
('persuadir v', 0.01566713146512808)
('perturbar v', 0.01566713146512808)
('pesimista a', 0.01566713146512808)
('pesquisa n', 0.01566713146512808)
('petistas n', 0.01566713146512808)
('petroleum v', 0.01566713146512808)
('petroquimica n', 0.01566713146512808)
('pidiendo n', 0.01566713146512808)
('pisar v', 0.01566713146512808)
('pivote n', 0.01566713146512808)
('plaga n', 0.01566713146512808)
('platicar v', 0.01566713146512808)
('pluralismo n', 0.01566713146512808)
('plácidamente r', 0.01566713146512808)
('pm v', 0.01566713146512808)
('poca d', 0.01566713146512808)
('poderlo n', 0.01566713146512808)
('políticoeconómico n', 0.01566713146512808)
('políticofinanciero n', 0.01566713146512808)
('políticos v', 0.01566713146512808)
('ponderados n', 0.01566713146512808)
('ponderar v', 0.01566713146512808)
('portador a', 0.01566713146512808)
('portavoz n', 0.01566713146512808)
('portillo n', 0.01566713146512808)
('portuario a', 0.01566713146512808)
('portugal n', 0.01566713146512808)
('posdata n', 0.01566713146512808)
('posesión n', 0.01566713146512808)
('posibilitar v', 0.01566713146512808)
('posición v', 0.01566713146512808)
('postal v', 0.01566713146512808)
('postores v', 0.01566713146512808)
('posvaectoral v', 0.01566713146512808)
('prender v', 0.01566713146512808)
('preparado n', 0.01566713146512808)
('preponderancia n', 0.01566713146512808)
('presentada a', 0.01566713146512808)
('preservar v', 0.01566713146512808)
('presidida a', 0.01566713146512808)
('prestación v', 0.01566713146512808)
('prestigiado n', 0.01566713146512808)
('prestigiados n', 0.01566713146512808)
('prestigio n', 0.01566713146512808)
('preventivamente v', 0.01566713146512808)
('previsible a', 0.01566713146512808)
('pri v', 0.01566713146512808)
('primario a', 0.01566713146512808)
('primitivo a', 0.01566713146512808)
('privatizada n', 0.01566713146512808)
('privatizadora n', 0.01566713146512808)
('privatizara n', 0.01566713146512808)
('privilegiando n', 0.01566713146512808)
('privilegio n', 0.01566713146512808)
('pro n', 0.01566713146512808)
('probados n', 0.01566713146512808)
('probando n', 0.01566713146512808)
('procesado n', 0.01566713146512808)
('producida a', 0.01566713146512808)
('profano n', 0.01566713146512808)
('profesional a', 0.01566713146512808)
('profundizada n', 0.01566713146512808)
('prohibición n', 0.01566713146512808)
('prolongado a', 0.01566713146512808)
('promexfinamex v', 0.01566713146512808)
('pronosticado n', 0.01566713146512808)
('prooxidantes v', 0.01566713146512808)
('propagandísticos n', 0.01566713146512808)
('propseran v', 0.01566713146512808)
('propuestas v', 0.01566713146512808)
('protagónico n', 0.01566713146512808)
('proveedor v', 0.01566713146512808)
('proveer v', 0.01566713146512808)
('provincianismo n', 0.01566713146512808)
('proviolento n', 0.01566713146512808)
('provisiones v', 0.01566713146512808)
('prórroga n', 0.01566713146512808)
('pudo n', 0.01566713146512808)
('puntual a', 0.01566713146512808)
('qdevaluación v', 0.01566713146512808)
('qdo n', 0.01566713146512808)
('qr v', 0.01566713146512808)
('rabia n', 0.01566713146512808)
('rabioso a', 0.01566713146512808)
('racional a', 0.01566713146512808)
('radioeléctrico n', 0.01566713146512808)
('ralph v', 0.01566713146512808)
('rascar v', 0.01566713146512808)
('rata n', 0.01566713146512808)
('realidad v', 0.01566713146512808)
('realizada a', 0.01566713146512808)
('reaprehensión v', 0.01566713146512808)
('rebolledo v', 0.01566713146512808)
('recaiga n', 0.01566713146512808)
('recapturado n', 0.01566713146512808)
('rechiflas n', 0.01566713146512808)
('recién r', 0.01566713146512808)
('recortar v', 0.01566713146512808)
('recorte n', 0.01566713146512808)
('recuento n', 0.01566713146512808)
('recuperables v', 0.01566713146512808)
('recuperacion v', 0.01566713146512808)
('recuperara n', 0.01566713146512808)
('red v', 0.01566713146512808)
('reencarnando n', 0.01566713146512808)
('referimos n', 0.01566713146512808)
('regulaciones v', 0.01566713146512808)
('regulación n', 0.01566713146512808)
('regular a', 0.01566713146512808)
('rehusado n', 0.01566713146512808)
('reinterpretación v', 0.01566713146512808)
('relacionadas a', 0.01566713146512808)
('remontar v', 0.01566713146512808)
('remplazó v', 0.01566713146512808)
('renato v', 0.01566713146512808)
('rencor n', 0.01566713146512808)
('replantea n', 0.01566713146512808)
('repletos n', 0.01566713146512808)
('reportada n', 0.01566713146512808)
('representantes v', 0.01566713146512808)
('representativo a', 0.01566713146512808)
('reprobamos n', 0.01566713146512808)
('repuntar v', 0.01566713146512808)
('repuntaron v', 0.01566713146512808)
('requerimos n', 0.01566713146512808)
('resaltar v', 0.01566713146512808)
('reservación v', 0.01566713146512808)
('residuales v', 0.01566713146512808)
('respiratorio a', 0.01566713146512808)
('restitución v', 0.01566713146512808)
('restringido a', 0.01566713146512808)
('revaluación v', 0.01566713146512808)
('revivirlo n', 0.01566713146512808)
('rico a', 0.01566713146512808)
('rija n', 0.01566713146512808)
('rivero n', 0.01566713146512808)
('robar v', 0.01566713146512808)
('rodriguez v', 0.01566713146512808)
('rompimiento n', 0.01566713146512808)
('rubio n', 0.01566713146512808)
('rudo n', 0.01566713146512808)
('ruptura n', 0.01566713146512808)
('ríspidos n', 0.01566713146512808)
('sa n', 0.01566713146512808)
('sabía n', 0.01566713146512808)
('sabías n', 0.01566713146512808)
('sacarlos n', 0.01566713146512808)
('saludamos n', 0.01566713146512808)
('salvajada n', 0.01566713146512808)
('salón v', 0.01566713146512808)
('saneamiento n', 0.01566713146512808)
('santidad v', 0.01566713146512808)
('sao n', 0.01566713146512808)
('sarcasmo n', 0.01566713146512808)
('sardina n', 0.01566713146512808)
('sectoriales v', 0.01566713146512808)
('secuestrada n', 0.01566713146512808)
('secuestrados n', 0.01566713146512808)
('segob v', 0.01566713146512808)
('seguramente v', 0.01566713146512808)
('seguro n', 0.01566713146512808)
('seiyukai v', 0.01566713146512808)
('seleccionado n', 0.01566713146512808)
('selva n', 0.01566713146512808)
('semblanza n', 0.01566713146512808)
('sembrado n', 0.01566713146512808)
('sencillos n', 0.01566713146512808)
('seno n', 0.01566713146512808)
('sermones v', 0.01566713146512808)
('serna n', 0.01566713146512808)
('serotonínico n', 0.01566713146512808)
('serrano n', 0.01566713146512808)
('sfoundo n', 0.01566713146512808)
('shigenobu v', 0.01566713146512808)
('siderúrgico a', 0.01566713146512808)
('significa n', 0.01566713146512808)
('singular a', 0.01566713146512808)
('sinrazón v', 0.01566713146512808)
('sinuoso v', 0.01566713146512808)
('sismo n', 0.01566713146512808)
('sistema v', 0.01566713146512808)
('sobrar v', 0.01566713146512808)
('sobrevendrían v', 0.01566713146512808)
('soltar v', 0.01566713146512808)
('soluciona n', 0.01566713146512808)
('sometidas a', 0.01566713146512808)
('sosa n', 0.01566713146512808)
('sre v', 0.01566713146512808)
('street v', 0.01566713146512808)
('subjetivo a', 0.01566713146512808)
('sucedido a', 0.01566713146512808)
('suelo n', 0.01566713146512808)
('supervisa n', 0.01566713146512808)
('supervisar v', 0.01566713146512808)
('suponemos n', 0.01566713146512808)
('supuestamente r', 0.01566713146512808)
('supuesto n', 0.01566713146512808)
('surrealista n', 0.01566713146512808)
('suscribir v', 0.01566713146512808)
('suspensión n', 0.01566713146512808)
('sustitución n', 0.01566713146512808)
('sustraídas n', 0.01566713146512808)
('síndrome n', 0.01566713146512808)
('tajantemente v', 0.01566713146512808)
('tanque n', 0.01566713146512808)
('tarjeta n', 0.01566713146512808)
('tatahuicapan v', 0.01566713146512808)
('tel v', 0.01566713146512808)
('telefonema n', 0.01566713146512808)
('telered v', 0.01566713146512808)
('televisión v', 0.01566713146512808)
('temezcaltepec v', 0.01566713146512808)
('templario n', 0.01566713146512808)
('tendientes v', 0.01566713146512808)
('tenencia n', 0.01566713146512808)
('tenue a', 0.01566713146512808)
('teología n', 0.01566713146512808)
('tercerones v', 0.01566713146512808)
('terciar v', 0.01566713146512808)
('testimoniales a', 0.01566713146512808)
('teólogo n', 0.01566713146512808)
('tiburones v', 0.01566713146512808)
('titubear v', 0.01566713146512808)
('titulado n', 0.01566713146512808)
('to n', 0.01566713146512808)
('todavia n', 0.01566713146512808)
('todavía n', 0.01566713146512808)
('tortuoso n', 0.01566713146512808)
('torturados n', 0.01566713146512808)
('totalizar v', 0.01566713146512808)
('tradicionalmente r', 0.01566713146512808)
('trailers v', 0.01566713146512808)
('transculturación v', 0.01566713146512808)
('transexenal v', 0.01566713146512808)
('transformadoras n', 0.01566713146512808)
('transistores v', 0.01566713146512808)
('transitadas n', 0.01566713146512808)
('transitorios n', 0.01566713146512808)
('transparencia n', 0.01566713146512808)
('trascendentes v', 0.01566713146512808)
('travesía n', 0.01566713146512808)
('treinta n', 0.01566713146512808)
('trigo n', 0.01566713146512808)
('tumbalá v', 0.01566713146512808)
('tumbo n', 0.01566713146512808)
('tutela n', 0.01566713146512808)
('túnel v', 0.01566713146512808)
('udis v', 0.01566713146512808)
('ultimo n', 0.01566713146512808)
('undo n', 0.01566713146512808)
('usarla n', 0.01566713146512808)
('vacunación v', 0.01566713146512808)
('vaivenes v', 0.01566713146512808)
('validez n', 0.01566713146512808)
('valoración n', 0.01566713146512808)
('vendepatrias n', 0.01566713146512808)
('vendetta n', 0.01566713146512808)
('vendría n', 0.01566713146512808)
('venegas v', 0.01566713146512808)
('verbalmente v', 0.01566713146512808)
('verificador v', 0.01566713146512808)
('versar v', 0.01566713146512808)
('vertido n', 0.01566713146512808)
('vertiginosamente r', 0.01566713146512808)
('veterano a', 0.01566713146512808)
('viernes w', 0.01566713146512808)
('vinculados a', 0.01566713146512808)
('violadas n', 0.01566713146512808)
('visionario n', 0.01566713146512808)
('vista a', 0.01566713146512808)
('visto a', 0.01566713146512808)
('vitro n', 0.01566713146512808)
('volvería n', 0.01566713146512808)
('volátil v', 0.01566713146512808)
('voraz v', 0.01566713146512808)
('víbora n', 0.01566713146512808)
('wall v', 0.01566713146512808)
('warman v', 0.01566713146512808)
('washington v', 0.01566713146512808)
('wladyslaw v', 0.01566713146512808)
('xli v', 0.01566713146512808)
('yugulamiento n', 0.01566713146512808)
('zemin v', 0.01566713146512808)
('zepeda n', 0.01566713146512808)
('zoológico n', 0.01566713146512808)
('á v', 0.01566713146512808)
('éticas n', 0.01566713146512808)
('últimamente r', 0.01566713146512808)
('boleto n', 0.015544250105431468)
('agers v', 0.015394638826862778)
('aikoku v', 0.015394638826862778)
('aurelio v', 0.015394638826862778)
('tribunal n', 0.015394638826862778)
('jorge n', 0.01519225918652801)
('conducir v', 0.015135886972883327)
('pleno n', 0.015135886972883327)
('noticia n', 0.014902239177582884)
('campeche v', 0.014889758586483982)
('koto n', 0.014889758586483982)
('personal a', 0.014889758586483982)
('derramar v', 0.014655259544013727)
('mueble n', 0.014431501983693968)
('seriedad n', 0.014217690134308215)
('wwwexcelsiorcommxexehtml v', 0.014091520344674754)
('banxico n', 0.014013108387380903)
('desplazamiento n', 0.014013108387380903)
('dólar v', 0.014013108387380903)
('próximo n', 0.014013108387380903)
('publicar v', 0.014013108387380903)
('químico a', 0.014013108387380903)
('recorrer v', 0.014013108387380903)
('remate n', 0.014013108387380903)
('urgencia n', 0.014013108387380903)
('viven v', 0.014013108387380903)
('subcomandante v', 0.013990918178071212)
('acostumbrar v', 0.01381711120482797)
('alexei v', 0.01381711120482797)
('arroz n', 0.01381711120482797)
('belem v', 0.01381711120482797)
('boliche v', 0.01381711120482797)
('camesa n', 0.01381711120482797)
('consagrados n', 0.01381711120482797)
('constructor a', 0.01381711120482797)
('crediticia n', 0.01381711120482797)
('córdoba n', 0.01381711120482797)
('deberíamos n', 0.01381711120482797)
('ecológico n', 0.01381711120482797)
('epifenómeno n', 0.01381711120482797)
('equivocados n', 0.01381711120482797)
('exportadores n', 0.01381711120482797)
('festejaba n', 0.01381711120482797)
('flashes v', 0.01381711120482797)
('gota n', 0.01381711120482797)
('ilustrada n', 0.01381711120482797)
('inalterable v', 0.01381711120482797)
('ingresar v', 0.01381711120482797)
('inquieta n', 0.01381711120482797)
('kenseikai v', 0.01381711120482797)
('laicos n', 0.01381711120482797)
('lucifer n', 0.01381711120482797)
('lucis v', 0.01381711120482797)
('lunes v', 0.01381711120482797)
('macklis v', 0.01381711120482797)
('malsanas n', 0.01381711120482797)
('mexico v', 0.01381711120482797)
('millonews v', 0.01381711120482797)
('misión n', 0.01381711120482797)
('mp v', 0.01381711120482797)
('pasión n', 0.01381711120482797)
('periodista n', 0.01381711120482797)
('resolutivo n', 0.01381711120482797)
('surgido a', 0.01381711120482797)
('viva n', 0.01381711120482797)
('vía s', 0.01381711120482797)
('waterman v', 0.01381711120482797)
('batea n', 0.013769383562369113)
('sociedad v', 0.013629114537355344)
('teoría n', 0.013629114537355344)
('wwwexcelsiorcommxfinhtml v', 0.013499256454011597)
('detectar v', 0.013448588493413858)
('guante n', 0.013448588493413858)
('aportar v', 0.013108062627326908)
('roletazo n', 0.013108062627326908)
('wwwexcelsiorcommxarthtml v', 0.01307541484904214)
('aparente a', 0.01279215927422227)
('medicina n', 0.01279215927422227)
('perfil n', 0.01279215927422227)
('conai v', 0.01264253822917727)
('compromiso n', 0.012498047332644495)
('demandar v', 0.012498047332644495)
('centavo n', 0.012021755017418001)
('wwwexcelsiorcommxforhtml v', 0.011997252943577875)
('jones n', 0.011622376820491056)
('muerta n', 0.011496531444875831)
('múltiple v', 0.011496531444875831)
('negar v', 0.011496531444875831)
('financiero n', 0.011441655086466149)
('tratamiento n', 0.011281624057040212)
('abatir v', 0.011078334900733195)
('adverso n', 0.011078334900733195)
('afores v', 0.011078334900733195)
('alegato n', 0.011078334900733195)
('alegría n', 0.011078334900733195)
('alertar v', 0.011078334900733195)
('aliento n', 0.011078334900733195)
('allí r', 0.011078334900733195)
('aplaudir v', 0.011078334900733195)
('arrojar v', 0.011078334900733195)
('asegura n', 0.011078334900733195)
('autorizar v', 0.011078334900733195)
('bateador n', 0.011078334900733195)
('boehringer v', 0.011078334900733195)
('caminar v', 0.011078334900733195)
('clase v', 0.011078334900733195)
('complacencia n', 0.011078334900733195)
('concordia n', 0.011078334900733195)
('consenso n', 0.011078334900733195)
('consideración n', 0.011078334900733195)
('contrapartida n', 0.011078334900733195)
('criterio n', 0.011078334900733195)
('cuadro n', 0.011078334900733195)
('departamento n', 0.011078334900733195)
('depósito n', 0.011078334900733195)
('detrás r', 0.011078334900733195)
('difusión n', 0.011078334900733195)
('discusión n', 0.011078334900733195)
('distinguir v', 0.011078334900733195)
('eficazmente v', 0.011078334900733195)
('elaborar v', 0.011078334900733195)
('electorales v', 0.011078334900733195)
('encanto n', 0.011078334900733195)
('enseñanza n', 0.011078334900733195)
('entusiasmo n', 0.011078334900733195)
('estalinista n', 0.011078334900733195)
('fruto n', 0.011078334900733195)
('fundado a', 0.011078334900733195)
('generalmente r', 0.011078334900733195)
('ger v', 0.011078334900733195)
('gira n', 0.011078334900733195)
('guadalupe n', 0.011078334900733195)
('gutierrez v', 0.011078334900733195)
('hemisferio n', 0.011078334900733195)
('homenaje n', 0.011078334900733195)
('honor n', 0.011078334900733195)
('horror v', 0.011078334900733195)
('imef v', 0.011078334900733195)
('injerencia n', 0.011078334900733195)
('invitado n', 0.011078334900733195)
('ip v', 0.011078334900733195)
('irregulares v', 0.011078334900733195)
('jesus v', 0.011078334900733195)
('kremlin n', 0.011078334900733195)
('liberación n', 0.011078334900733195)
('maría n', 0.011078334900733195)
('matiz n', 0.011078334900733195)
('monda n', 0.011078334900733195)
('monica v', 0.011078334900733195)
('moreno n', 0.011078334900733195)
('necesariamente r', 0.011078334900733195)
('notable a', 0.011078334900733195)
('pacificación n', 0.011078334900733195)
('parar v', 0.011078334900733195)
('parir v', 0.011078334900733195)
('penumbra n', 0.011078334900733195)
('pleito n', 0.011078334900733195)
('popularizado n', 0.011078334900733195)
('portuarias n', 0.011078334900733195)
('prelado n', 0.011078334900733195)
('protección v', 0.011078334900733195)
('quién v', 0.011078334900733195)
('radiolocalización v', 0.011078334900733195)
('recomendación n', 0.011078334900733195)
('reglamentario a', 0.011078334900733195)
('reloj n', 0.011078334900733195)
('repercusión n', 0.011078334900733195)
('resolución n', 0.011078334900733195)
('respetuoso a', 0.011078334900733195)
('roberts n', 0.011078334900733195)
('sagan v', 0.011078334900733195)
('salto n', 0.011078334900733195)
('salón n', 0.011078334900733195)
('service v', 0.011078334900733195)
('sicológica n', 0.011078334900733195)
('sorgo n', 0.011078334900733195)
('sujeto n', 0.011078334900733195)
('suspendido a', 0.011078334900733195)
('tanta d', 0.011078334900733195)
('teórico a', 0.011078334900733195)
('tiro n', 0.011078334900733195)
('traba n', 0.011078334900733195)
('tranquilo a', 0.011078334900733195)
('trejo v', 0.011078334900733195)
('tricolor v', 0.011078334900733195)
('unir v', 0.011078334900733195)
('vestir v', 0.011078334900733195)
('zedillista n', 0.011078334900733195)
('wwwexcelsiorcommxedihtml v', 0.010823626487770476)
('consignar v', 0.010793007963944957)
('york v', 0.010702688317798926)
('ii v', 0.010444754310085385)
('indicadores v', 0.010444754310085385)
('afp v', 0.010362833403620979)
('alfa n', 0.010362833403620979)
('bronx v', 0.010362833403620979)
('centeno n', 0.010362833403620979)
('chis v', 0.010362833403620979)
('co n', 0.010362833403620979)
('cooperación n', 0.010362833403620979)
('coppel v', 0.010362833403620979)
('corporativo n', 0.010362833403620979)
('creados a', 0.010362833403620979)
('curar v', 0.010362833403620979)
('descargar v', 0.010362833403620979)
('estallar v', 0.010362833403620979)
('exagerar v', 0.010362833403620979)
('fabric v', 0.010362833403620979)
('gilberto n', 0.010362833403620979)
('herreramoro n', 0.010362833403620979)
('hombre v', 0.010362833403620979)
('ilícitas n', 0.010362833403620979)
('incluyendo n', 0.010362833403620979)
('intención v', 0.010362833403620979)
('laszlo n', 0.010362833403620979)
('leyritz v', 0.010362833403620979)
('madrid n', 0.010362833403620979)
('motors v', 0.010362833403620979)
('pecado n', 0.010362833403620979)
('premio n', 0.010362833403620979)
('párrafo n', 0.010362833403620979)
('quaker v', 0.010362833403620979)
('quemar v', 0.010362833403620979)
('reportaron v', 0.010362833403620979)
('tela n', 0.010362833403620979)
('teológico n', 0.010362833403620979)
('ácido n', 0.010362833403620979)
('diferenciado n', 0.009770173029342487)
('empeño n', 0.009770173029342487)
('moción n', 0.009770173029342487)
('profética n', 0.009770173029342487)
('página n', 0.009770173029342487)
('rikken v', 0.009770173029342487)
('suspensiva n', 0.009770173029342487)
('advertiremos n', 0.00926879997200081)
('compañero n', 0.00926879997200081)
('escriturar v', 0.00926879997200081)
('esgrimir v', 0.00926879997200081)
('poda n', 0.00926879997200081)
('procuración v', 0.00926879997200081)
('reynoso n', 0.00926879997200081)
('aplauso n', 0.009045422568820953)
('confía n', 0.009045422568820953)
('contenga n', 0.009045422568820953)
('hungría n', 0.009045422568820953)
('marcar v', 0.009045422568820953)
('medicamento n', 0.009045422568820953)
('moral n', 0.009045422568820953)
('poderoso a', 0.009045422568820953)
('polonia n', 0.009045422568820953)
('preciso a', 0.009045422568820953)
('salariales v', 0.009045422568820953)
('secundarios n', 0.009045422568820953)
('sobrexplotación v', 0.009045422568820953)
('tlc v', 0.009045422568820953)
('vigente a', 0.009045422568820953)
('baker n', 0.008837454020503364)
('borda n', 0.008837454020503364)
('botin v', 0.008837454020503364)
('doctorado n', 0.008837454020503364)
('eddy v', 0.008837454020503364)
('alfabética n', 0.00864320054050844)
('destinada n', 0.00864320054050844)
('domingo w', 0.00864320054050844)
('fracción n', 0.00864320054050844)
('levantar v', 0.00864320054050844)
('trust v', 0.00846121804278016)
('verificación v', 0.00846121804278016)
('csv v', 0.008290266722896783)
('deshacer v', 0.008290266722896783)
('numérica n', 0.008290266722896783)
('oriental a', 0.008290266722896783)
('terminal v', 0.008290266722896783)
('urss n', 0.008290266722896783)
('weathers v', 0.008290266722896783)
('beso n', 0.008129275344796079)
('escobar v', 0.007977312873530424)
('new v', 0.007904459175149738)
('angel n', 0.00783356573256404)
('encabezada a', 0.00783356573256404)
('fundamentalmente r', 0.00783356573256404)
('gonzalez v', 0.00783356573256404)
('demostrar v', 0.007567943486441664)
('obrero n', 0.007567943486441664)
('trampa n', 0.007567943486441664)
('energético n', 0.007444879293241991)
('intersecretarial v', 0.007444879293241991)
('reinicio n', 0.007444879293241991)
('sonorasinaloa n', 0.007444879293241991)
('the v', 0.007327629772006863)
('basta n', 0.007215750991846984)
('salarial v', 0.007215750991846984)
('activo a', 0.007006554193690452)
('alumno n', 0.007006554193690452)
('cardiovascular v', 0.007006554193690452)
('controvertido n', 0.007006554193690452)
('deslizamiento n', 0.007006554193690452)
('especulativos n', 0.007006554193690452)
('oro n', 0.007006554193690452)
('ortega n', 0.007006554193690452)
('recarga n', 0.007006554193690452)
('roberto v', 0.007006554193690452)
('salvador n', 0.007006554193690452)
('variación n', 0.006908555602413985)
('salinista n', 0.006724294246706929)
('visitar v', 0.006724294246706929)
('nagy v', 0.006637525524446058)
('primer v', 0.006637525524446058)
('jueves v', 0.006428613933604157)
('constitucional n', 0.006396079637111135)
('xii v', 0.006396079637111135)
('cristo n', 0.006321269114588635)
('fuga n', 0.006321269114588635)
('rudiger v', 0.00611166571334875)
('grissom v', 0.005640812028520106)
('antiguo a', 0.005490363261588186)
('vaso n', 0.0052223771550426925)
('evolucionista n', 0.005141405163241248)
('agrava n', 0.005064086395509337)
('age v', 0.004818619655466059)
('izquierdo a', 0.004605703734942657)
('miércoles w', 0.004187217012575351)
('hayes v', 0.004104293613148768)
('lópez v', 0.003768303055862174)
('primero n', 0.001418435435541587)
('abad v', 0.0)
('abajo n', 0.0)
('abanderada n', 0.0)
('abandonar v', 0.0)
('abasteciera n', 0.0)
('abracadabrante v', 0.0)
('abrazarlo n', 0.0)
('abrecamino n', 0.0)
('abriljunio n', 0.0)
('absolutizadas n', 0.0)
('absorción v', 0.0)
('abundar v', 0.0)
('abusar v', 0.0)
('academia n', 0.0)
('académico a', 0.0)
('acantonadas n', 0.0)
('acapulco v', 0.0)
('acaso r', 0.0)
('acción v', 0.0)
('acelerada a', 0.0)
('aceptables v', 0.0)
('acero n', 0.0)
('acertamos n', 0.0)
('acetilmetoxitriptamina n', 0.0)
('acetilserotonina n', 0.0)
